Image Path;IoU Score
100k/val/b334b56d-1dd4b8ad;0.9164486
100k/val/b334b56d-2ce33cd7;0.40043458
100k/val/b334b56d-8296ef57;0.40545672
100k/val/b334b56d-b82e26b5;0.5328873
100k/val/b3363496-032f16bf;0.5584435
100k/val/b3363496-9d8e32e7;0.6535224
100k/val/b336bdb9-99780d3c;0.61538124
100k/val/b336bdb9-ed5d2cc3;0.5128105
100k/val/b3378e5e-9b684546;0.33532137
100k/val/b3378e5e-b7593301;0.47401688
100k/val/b3378e5e-e0df1ef5;0.58754796
100k/val/b3386c15-1c922cea;0.8484347
100k/val/b338efff-595690ba;0.9342798
100k/val/b33a7e88-bc0eabcf;0.90164775
100k/val/b33ced12-423ec0dc;0.59014
100k/val/b33ced12-5caa9205;0.90410995
100k/val/b33ced12-c53391e6;0.90310943
100k/val/b33ea6cb-3464fb13;0.8825194
100k/val/b33ea6cb-8ef8b9c4;0.56936836
100k/val/b33ea6cb-ddf24803;0.4600397
100k/val/b33ec9f6-61139b0d;0.51711553
100k/val/b3422c91-f0c36ed7;0.5953082
100k/val/b3432539-8f9fc466;0.4388427
100k/val/b3433dec-e7a93351;0.5771384
100k/val/b344266e-2e034c1e;0.2789289
100k/val/b3450139-9dcaced8;0.55801
100k/val/b3450498-dbbb787e;0.84789914
100k/val/b3456910-6136f90e;0.4971859
100k/val/b3456910-cf5fb475;0.4645607
100k/val/b3467777-44b644dd;0.5604218
100k/val/b3479da9-2d5165c5;0.47825092
100k/val/b3488ceb-84e6ade1;0.32995045
100k/val/b3497248-54bbe9be;0.89832175
100k/val/b34b1b88-0f326921;0.941663
100k/val/b34b1b88-5bfe3b85;0.88782406
100k/val/b34e373f-fb594a99;0.79875964
100k/val/b350afdd-9c872c22;0.57532346
100k/val/b352b7f5-276129f2;0.43997192
100k/val/b352b7f5-c17c1c72;0.4630327
100k/val/b355880f-7cb7ed1e;0.33333334
100k/val/b355880f-9131b077;0.43213567
100k/val/b3560f77-2bb7f40d;0.5773985
100k/val/b3563bcf-1962e18d;0.39333385
100k/val/b3565dc3-9d685e22;0.89376116
100k/val/b3566b0e-f8e7b731;0.4082056
100k/val/b3599e04-174421e4;0.45495367
100k/val/b3599e04-2aa7d131;0.5736902
100k/val/b3599e04-6f80b3b7;0.40728825
100k/val/b35a415a-02526f57;0.3291421
100k/val/b35c1016-4e29ef43;0.32793403
100k/val/b35c1016-5a7c77ee;0.33333334
100k/val/b35c8e3d-439b1b23;0.8551795
100k/val/b35c8e3d-bc2c104b;0.8811955
100k/val/b35c8e3d-f985138a;0.9717574
100k/val/b35cfd7c-2d625033;0.5502233
100k/val/b35cfd7c-33d93645;0.8785116
100k/val/b35dac08-031e3f6f;0.91321385
100k/val/b35dac08-396cde53;0.45014513
100k/val/b35dac08-a80be8c5;0.38215023
100k/val/b35f4a74-bd3dd74f;0.90865034
100k/val/b362130a-d4f3a32a;0.73385215
100k/val/b364b881-5dd3ec28;0.60113
100k/val/b366921d-956d220b;0.84231925
100k/val/b36710b9-7f5e88a3;0.45811886
100k/val/b3674f80-8070d692;0.41542825
100k/val/b3683422-cce330a8;0.741889
100k/val/b368ee71-aba6eeef;0.60790837
100k/val/b368ee71-c63152ff;0.6585078
100k/val/b368ee71-cf27b7fa;0.4703195
100k/val/b368ee71-e2f04304;0.8026118
100k/val/b36a5c73-437be32a;0.30456835
100k/val/b36a5c73-64eacfbf;0.624818
100k/val/b36a5c73-7985c3ec;0.33333334
100k/val/b36a5c73-cf70561a;0.55767405
100k/val/b36d14ea-eed9255b;0.33691192
100k/val/b36de7af-08e5967a;0.5792106
100k/val/b36de7af-887696f9;0.33333334
100k/val/b36de7af-ca137216;0.4338913
100k/val/b36e0178-0f46bca5;0.27491862
100k/val/b36e0178-2037ca44;0.72375965
100k/val/b36fcdfe-fd6585e0;0.312891
100k/val/b3709948-6e8ef33d;0.41723377
100k/val/b371451e-7caf934b;0.88706565
100k/val/b371dc0e-a5f4365f;0.5683617
100k/val/b37385bd-9d5b76d4;0.8513166
100k/val/b37693d0-cd9bdf88;0.32647443
100k/val/b376c5c2-07a93591;0.85678744
100k/val/b3770858-ea33d0dc;0.33202836
100k/val/b3770858-fa8c241b;0.33333334
100k/val/b378e452-3aa3d11d;0.86585414
100k/val/b378e452-c639ce0f;0.6097719
100k/val/b37b0528-92d07297;0.4759776
100k/val/b37b9cf2-9d52b009;0.48419464
100k/val/b37c1ca4-561ffad3;0.5323435
100k/val/b37c2955-5f0aef70;0.7732223
100k/val/b37c2955-66532a77;0.82542574
100k/val/b37c5be2-b9164b91;0.51717997
100k/val/b37c86c4-53f2f54c;0.7904427
100k/val/b37cacf7-0d3ce003;0.6041788
100k/val/b37d75bd-e971140f;0.58997095
100k/val/b37dfad0-708bd5bb;0.46896344
100k/val/b37e9cc3-cf8111d8;0.9077395
100k/val/b37f2b89-44772e64;0.87151957
100k/val/b37fcc2f-fa9beaf4;0.91957206
100k/val/b380ae2f-afd868dc;0.33333334
100k/val/b3810b68-42b78db3;0.8987054
100k/val/b3815e24-b9565680;0.49913138
100k/val/b3823cab-48611ba2;0.61609066
100k/val/b3823cab-b88da702;0.9554523
100k/val/b3826400-c03b5432;0.5443811
100k/val/b3826fd8-774c2e0a;0.32406223
100k/val/b3841888-101ea0f3;0.93339384
100k/val/b3853f81-272f6c37;0.56310505
100k/val/b38580a1-f26eb052;0.5941931
100k/val/b385ecb1-7f38178b;0.5074617
100k/val/b3865788-92f46f80;0.4871003
100k/val/b386d34e-a6a9ea07;0.6020372
100k/val/b3875c8d-cc4081eb;0.47020897
100k/val/b388f9b2-55dbd56a;0.5086379
100k/val/b388f9b2-a91718d0;0.53191644
100k/val/b3899bec-df46f67b;0.60863817
100k/val/b38b2b6a-77f9d5e5;0.48834044
100k/val/b38b2b6a-cb374ce8;0.61145276
100k/val/b38b4f98-0e8820b0;0.59157455
100k/val/b38b8783-9cc1ad04;0.413818
100k/val/b38e631d-e2d95e18;0.6032866
100k/val/b38f59d4-58f1cff8;0.31439018
100k/val/b38f59d4-8dfeca9f;0.3289634
100k/val/b38fb69e-5f5f73ae;0.6218624
100k/val/b38fb69e-99642683;0.6299068
100k/val/b3931c96-5417a573;0.95527637
100k/val/b3933f83-a32ef4fd;0.32025138
100k/val/b394dd7a-8901eb36;0.33327004
100k/val/b394dd7a-db2b62a1;0.80663
100k/val/b394dd7a-fe45748a;0.46490926
100k/val/b39519c6-7f66da0f;0.9158596
100k/val/b39519c6-b3787b96;0.31394458
100k/val/b39572b6-aa95db3d;0.53449816
100k/val/b39572b6-ad240c2b;0.43413723
100k/val/b3967d1b-0088ba4e;0.4982338
100k/val/b3967d1b-2ff5c0ef;0.84622806
100k/val/b3967d1b-5dbec492;0.32726672
100k/val/b3969458-13fa5e0e;0.9430437
100k/val/b3969458-7c67d658;0.59117925
100k/val/b396946b-d29f75f9;0.8836357
100k/val/b396e413-6c8191b9;0.80036706
100k/val/b398327e-08f3a1f2;0.6173763
100k/val/b398327e-3d2a2683;0.93136835
100k/val/b398327e-f873cb8b;0.5835135
100k/val/b398a52e-5d44ea66;0.88360596
100k/val/b398e0fb-257cf424;0.6183028
100k/val/b3990772-45bf6ad7;0.7749884
100k/val/b3990aa9-4fb64582;0.581107
100k/val/b3990aa9-8adaa51a;0.86482215
100k/val/b39dd7ca-a740454f;0.5681205
100k/val/b39e8c78-f02c29c6;0.5878403
100k/val/b39fe3cd-076e7ef7;0.643535
100k/val/b39fe3cd-12217985;0.59999263
100k/val/b39fe3cd-183566f9;0.5454403
100k/val/b39fe3cd-1eb875fa;0.8938713
100k/val/b39fe3cd-227ff7a8;0.31494033
100k/val/b39fe3cd-29b2a728;0.6196434
100k/val/b39fe3cd-2a77c651;0.9116777
100k/val/b39fe3cd-2b89090a;0.50044364
100k/val/b39fe3cd-34b1611e;0.5771246
100k/val/b39fe3cd-398678c5;0.5567292
100k/val/b39fe3cd-553d15a3;0.7707584
100k/val/b39fe3cd-65f6ed9d;0.811469
100k/val/b39fe3cd-d295442e;0.93252695
100k/val/b39fe3cd-d5fb9508;0.5739804
100k/val/b39fe3cd-f0d534c0;0.581432
100k/val/b39ffdda-b9a4ad33;0.50430024
100k/val/b39ffdda-eec0cc38;0.9008691
100k/val/b3a087a4-9d116610;0.89204633
100k/val/b3a102ed-6ef54f5e;0.5568063
100k/val/b3a1e72b-1f4b129d;0.37119108
100k/val/b3a1e72b-f46924ca;0.9179182
100k/val/b3a1e72b-f9a8ed50;0.898452
100k/val/b3a238e3-de6b8b86;0.8122975
100k/val/b3a238e3-ede6d45d;0.59726477
100k/val/b3a3d166-3a6a258d;0.5180194
100k/val/b3a4cbbb-73f71148;0.5232596
100k/val/b3a4cbbb-b67444d7;0.77153915
100k/val/b3a58c04-e89d17a2;0.61275923
100k/val/b3a6f586-21d97cce;0.8923988
100k/val/b3a6f586-23d13c49;0.5403528
100k/val/b3a6f586-3ea7e1ad;0.70172566
100k/val/b3a72605-98b37492;0.6060983
100k/val/b3a76bd5-4e7a1ce2;0.4233614
100k/val/b3a7b21a-48bcf2b8;0.5736678
100k/val/b3a84a0f-0fb529e1;0.57738066
100k/val/b3a84a0f-61844c69;0.537862
100k/val/b3a87019-ba714074;0.53224576
100k/val/b3a9281a-74ae5b60;0.5563184
100k/val/b3a9281a-75473a1b;0.86961794
100k/val/b3a9281a-8b4f26f1;0.8721954
100k/val/b3a9281a-e8ba5d66;0.5306594
100k/val/b3a94ee5-68ed7d65;0.88532054
100k/val/b3a969fe-5181b89f;0.48751196
100k/val/b3aacff1-967c15c1;0.79766345
100k/val/b3acb0a1-f459ea19;0.9322144
100k/val/b3ae380d-76bac333;0.5861527
100k/val/b3ae7668-c78f47c8;0.60447925
100k/val/b3b06694-627742e3;0.6372268
100k/val/b3b0f7f7-c97288ca;0.80473983
100k/val/b3b2ffbe-cd80cda8;0.92983425
100k/val/b3b44b49-3af119e3;0.33333334
100k/val/b3b44b49-7336e3ee;0.44178754
100k/val/b3b4c0fe-2683b31e;0.50283676
100k/val/b3b64b42-403091d9;0.47895932
100k/val/b3b64b42-dab3c506;0.44280052
100k/val/b3b8fce6-c67646a7;0.49717224
100k/val/b3b94eea-b06bca81;0.5841893
100k/val/b3b9ee6e-6d2617d1;0.8458435
100k/val/b3bbc110-3ef16a61;0.5067532
100k/val/b3bc36c8-03cb07d2;0.5380241
100k/val/b3be4113-1fb56ec4;0.5644132
100k/val/b3be4113-a7c6d89b;0.5279651
100k/val/b3c0357a-10fef986;0.80820835
100k/val/b3c0460d-33d7256d;0.57814896
100k/val/b3c094d3-75cda540;0.33569476
100k/val/b3c21bae-260d0b00;0.6992122
100k/val/b3c26aff-417063a0;0.8445344
100k/val/b3c26aff-63a0d7d6;0.80873287
100k/val/b3c2f984-a6fb75a4;0.88778055
100k/val/b3c39081-34b43a1c;0.7260518
100k/val/b3c3f8ef-8f40dc74;0.85895085
100k/val/b3c4e98b-0c191966;0.9568441
100k/val/b3c4e98b-2788a3e8;0.93796253
100k/val/b3c4e98b-8469f497;0.7574185
100k/val/b3c4e98b-da58e181;0.9071057
100k/val/b3c672a8-b7b886ae;0.4346131
100k/val/b3c939e3-370d8f4a;0.7524328
100k/val/b3c939e3-3fb7622a;0.9400376
100k/val/b3c939e3-61fb6427;0.8430829
100k/val/b3c9eef1-dcb3d0e7;0.86303395
100k/val/b3cc736f-03134262;0.8044216
100k/val/b3cc736f-7a7794c0;0.33328164
100k/val/b3cc736f-b7a66149;0.59803975
100k/val/b3cd4bfe-93377084;0.48825487
100k/val/b3ce9f98-2b3d06d6;0.43608087
100k/val/b3ce9f98-2dc52573;0.5650451
100k/val/b3ce9f98-97451163;0.45317715
100k/val/b3d0ccae-26380ab5;0.5555489
100k/val/b3d0d68d-cc5961d6;0.4509172
100k/val/b3d264b3-fbaef5ac;0.83567905
100k/val/b3d4554c-86182e6e;0.6144237
100k/val/b3d46fca-a69e8189;0.61854166
100k/val/b3d46fca-a8bd9b5c;0.6336647
100k/val/b3d46fca-dbf2af72;0.6034373
100k/val/b3d54db3-9ac260a3;0.61862266
100k/val/b3d67c06-57b140bf;0.44312584
100k/val/b3d6c39a-07f81865;0.6468396
100k/val/b3d6c39a-0a14df0d;0.7957473
100k/val/b3d6c39a-7bb39a3a;0.93005264
100k/val/b3d6c39a-a396c692;0.87894404
100k/val/b3d6c39a-ecf305b3;0.8914463
100k/val/b3da33d5-a64e7657;0.52456623
100k/val/b3db60f1-533170c9;0.5643681
100k/val/b3dc64cd-37f9c22d;0.66991824
100k/val/b3dc64cd-705e7567;0.6523666
100k/val/b3dd5345-15bbf8ed;0.6155745
100k/val/b3dfa1f5-9f4eded2;0.56075233
100k/val/b3e0345b-20d013f8;0.582612
100k/val/b3e0345b-69069f01;0.52334416
100k/val/b3e0345b-ae566cbd;0.88045466
100k/val/b3e08585-1fcf0877;0.5941135
100k/val/b3e08585-3f5e6565;0.46702823
100k/val/b3e08585-5cf240fb;0.5229384
100k/val/b3e08585-cb03a2fb;0.332725
100k/val/b3e137e5-fe7ef981;0.8687574
100k/val/b3e18480-118f9e2f;0.5970697
100k/val/b3e18480-6c84e030;0.58942574
100k/val/b3e2086f-4db03957;0.33333334
100k/val/b3e2086f-d41fbd4d;0.3254843
100k/val/b3e32b36-0ca66c00;0.94725835
100k/val/b3e51564-d2ac524c;0.47163796
100k/val/b3e65789-dfe0bc9e;0.5354073
100k/val/b3e70fdd-e1df8660;0.87667644
100k/val/b3e72283-34ebe4f5;0.6424259
100k/val/b3e72283-584093dc;0.33133644
100k/val/b3e72283-595c3576;0.85025144
100k/val/b3e72283-d1f9593d;0.5009469
100k/val/b3e72283-d9fc39b0;0.8091761
100k/val/b3e74777-122e3878;0.3290174
100k/val/b3e7bfdb-0ce50151;0.53614855
100k/val/b3e83de5-c5e9dcca;0.9564409
100k/val/b3e921ad-1fc43094;0.49231923
100k/val/b3ea5e17-c67b7a7a;0.85887396
100k/val/b3ea802a-8830eb32;0.6265465
100k/val/b3ea802a-c689de9a;0.4176792
100k/val/b3eafc22-1064ce9e;0.94713795
100k/val/b3eb8895-e5b1e6df;0.6839928
100k/val/b3ec8e38-41c64395;0.8684384
100k/val/b3ee5ba2-6cc0565d;0.8379792
100k/val/b3eede0e-f4585509;0.87566864
100k/val/b3ef316c-2906f850;0.5960753
100k/val/b3ef6557-e6709cd9;0.3309585
100k/val/b3f0cdab-6712e58f;0.62005264
100k/val/b3f0cdab-d5954c9a;0.89633054
100k/val/b3f17367-d730de0b;0.6135449
100k/val/b3f2fee7-1482dee6;0.77899235
100k/val/b3f3c908-0ab1d376;0.5227232
100k/val/b3f3c908-48568eda;0.81655383
100k/val/b3f3c908-baffb699;0.5746657
100k/val/b3f479a1-b85845b3;0.54551685
100k/val/b3f59b98-e7f870e2;0.90153205
100k/val/b3f603f2-4a80d188;0.26784134
100k/val/b3f7c502-d89499e0;0.59048486
100k/val/b3fbc6ad-4ee78a0d;0.5184043
100k/val/b3fbc6ad-746053d9;0.5914687
100k/val/b400b7f4-9c93e226;0.77408063
100k/val/b401b6fa-a9a7f11d;0.6251632
100k/val/b403b27c-37cac4b8;0.5011705
100k/val/b40476bc-1397121a;0.5305833
100k/val/b4065fc4-ede06556;0.45390314
100k/val/b40669bb-19958f9a;0.5424658
100k/val/b406dc5a-44d22755;0.9415668
100k/val/b406dc5a-7a946e61;0.39202404
100k/val/b407aa58-02233e09;0.831778
100k/val/b4082905-e694720e;0.5246466
100k/val/b409ed8a-da6926db;0.5692948
100k/val/b409ed8a-e7d46dce;0.80533403
100k/val/b40b0ea3-b242efc9;0.9617867
100k/val/b40cd5b3-ebe11d7a;0.37469256
100k/val/b40ce2eb-ac2ffa01;0.92895114
100k/val/b40ce2eb-c53a5e8e;0.53915507
100k/val/b40e08ea-f2d97c95;0.550177
100k/val/b4110365-9ae12ee1;0.92050165
100k/val/b4115405-2f28f75a;0.4594828
100k/val/b413b23f-7c897b06;0.81680834
100k/val/b415973a-b39bd6de;0.33333334
100k/val/b415cc29-7371aa85;0.82261884
100k/val/b4174c37-1f3b4b77;0.6903564
100k/val/b417ddcd-b1a6dfc8;0.6341977
100k/val/b41ace08-830c808c;0.587609
100k/val/b41ace08-88fb022d;0.40037808
100k/val/b41ace08-8b937256;0.63924277
100k/val/b41ace08-c8468690;0.80018544
100k/val/b41b3454-e034bb74;0.94703317
100k/val/b41cc383-337e708b;0.6051995
100k/val/b41d0744-6cabc495;0.8065995
100k/val/b41d35f8-6cf85033;0.48972067
100k/val/b41d71c1-47e43030;0.93513006
100k/val/b41e6d87-872385f8;0.9082605
100k/val/b4201bd2-75c1998d;0.46895337
100k/val/b421c89a-c7cdebb4;0.48639604
100k/val/b422ec08-236606a0;0.519941
100k/val/b422ec08-d42660b6;0.92736405
100k/val/b4235ab3-6f3f972f;0.47235197
100k/val/b4235ab3-a1c929ae;0.92599046
100k/val/b4235ab3-b305d3e9;0.95733106
100k/val/b4253085-22b9e610;0.9144099
100k/val/b4253085-3de357a1;0.5774578
100k/val/b4253085-85838593;0.57378393
100k/val/b4253085-9f907156;0.79552495
100k/val/b4253085-ce679d21;0.5990086
100k/val/b4253085-d5fcbadc;0.9122898
100k/val/b4253988-26b49c14;0.44541413
100k/val/b4259d0f-137ad720;0.6016245
100k/val/b4259d0f-8b672078;0.62699103
100k/val/b4259d0f-d93d7a19;0.51465595
100k/val/b426ea12-4e58141a;0.559662
100k/val/b4278d1f-3a128041;0.6009431
100k/val/b4278d1f-dbd0295c;0.55532116
100k/val/b4284bbe-1905abe0;0.5949767
100k/val/b42913b9-49092dfe;0.79613733
100k/val/b42acb4c-ac2e0180;0.842535
100k/val/b42b0859-0e5601ac;0.84729284
100k/val/b42cd355-1ce051b1;0.87273216
100k/val/b42df626-243bcce8;0.6045385
100k/val/b42df626-3c4d9bfd;0.6898284
100k/val/b42df626-73f78ba9;0.5791597
100k/val/b42df626-bee4420b;0.33328596
100k/val/b42df626-e358ca4a;0.50294006
100k/val/b42e1548-6b544378;0.91254544
100k/val/b42e6271-4bce300c;0.9526806
100k/val/b42fdaf1-0925c561;0.92208266
100k/val/b4301c7b-735da0d0;0.7331409
100k/val/b4301c7b-da5261f0;0.89168084
100k/val/b4304e43-89ba0daa;0.9336076
100k/val/b4333743-072dae1e;0.5624691
100k/val/b433534e-ff3646aa;0.5477033
100k/val/b4340944-5f7048d1;0.57786894
100k/val/b439c4fe-5064fe59;0.9112312
100k/val/b439d51b-5d88ba11;0.9263985
100k/val/b43bcc83-c97d569e;0.32703623
100k/val/b43de6e1-f20e4351;0.78692234
100k/val/b43eb946-92f9152d;0.9266366
100k/val/b43eb946-b8bc931c;0.7104404
100k/val/b43eb946-c0cad251;0.8927617
100k/val/b440d54c-2aff7bf8;0.6764306
100k/val/b440d54c-5f5ff777;0.33075702
100k/val/b442c34a-6fe5cbba;0.9406559
100k/val/b4448a1d-e9c03bb5;0.33333334
100k/val/b4466011-05cbc315;0.5977575
100k/val/b446d26a-9717e68c;0.9304978
100k/val/b4475526-2f0bca11;0.4915459
100k/val/b4475526-4a48bfe5;0.5809936
100k/val/b4475e22-27ceb162;0.8335328
100k/val/b4478c66-0103c647;0.47898957
100k/val/b447a3cf-10656b18;0.4751308
100k/val/b449af64-1cfd83f9;0.45390898
100k/val/b44a71bf-4d366798;0.5639863
100k/val/b44a71bf-712b4538;0.3230183
100k/val/b44a7e5f-1db66cfe;0.7439
100k/val/b44a7e5f-30a49487;0.6148264
100k/val/b44a7e5f-37c27ba5;0.44955653
100k/val/b44a7e5f-89b66e95;0.61779594
100k/val/b44b6eff-dda9780d;0.32332936
100k/val/b44bcbbe-e980e271;0.8760923
100k/val/b44cb319-fb4c4b4f;0.5047215
100k/val/b44d57fb-e85243b2;0.8072101
100k/val/b44ee0ec-a0786e4c;0.33333334
100k/val/b44f2475-c80a51b7;0.59573233
100k/val/b44f7365-beb4d3e7;0.87527907
100k/val/b44fd543-87f493ee;0.48396263
100k/val/b44fd543-a15ceadf;0.6914998
100k/val/b451b495-bb458d47;0.5256552
100k/val/b4536117-bc85ba28;0.6028517
100k/val/b454034b-d84dae74;0.907314
100k/val/b4542860-0b880bb4;0.91584295
100k/val/b4542860-40cc6d5a;0.4434659
100k/val/b4542860-e818b412;0.85916126
100k/val/b4543c78-696f5be4;0.9304475
100k/val/b4543c78-db967acc;0.770736
100k/val/b4543c78-ee2e75f3;0.921247
100k/val/b4561bec-26a99096;0.9314499
100k/val/b4581cf1-8515d725;0.61604935
100k/val/b4581cf1-fa4a5f32;0.83720815
100k/val/b45928e6-f07ac4c9;0.5749594
100k/val/b4599849-8379f0de;0.93309546
100k/val/b4599acc-dd9c9177;0.6325362
100k/val/b459e707-2d208c56;0.551227
100k/val/b45a63ea-fb379a2d;0.39736685
100k/val/b45d3222-6a6544e2;0.9139385
100k/val/b45ddf05-e4775ab6;0.95389813
100k/val/b45f01c5-85bc12e8;0.56259453
100k/val/b45f2c17-2cae6d9f;0.4665876
100k/val/b45f2c17-e27031fb;0.43209895
100k/val/b46009c2-72be5f8b;0.866627
100k/val/b46009c2-9334336d;0.9056132
100k/val/b46009c2-f64f79ff;0.92671144
100k/val/b46009c2-f92ccaa1;0.5296944
100k/val/b4607812-225d9a01;0.6322669
100k/val/b4607812-48ed5dcb;0.5324759
100k/val/b4607812-9259ade8;0.5751004
100k/val/b4607812-d0ab0af7;0.8477986
100k/val/b4620633-1c10abdb;0.73089075
100k/val/b4626a3d-9361e0fd;0.41365752
100k/val/b462d8a3-a32ccc75;0.81689805
100k/val/b4632db3-9724d92c;0.94467795
100k/val/b46478b0-167fe009;0.84423804
100k/val/b46478b0-1eb55806;0.5891968
100k/val/b464d209-9e91f389;0.88901424
100k/val/b4654b11-c935938c;0.906604
100k/val/b4654b11-fc1af85a;0.48935288
100k/val/b4672385-6ea18d27;0.5534631
100k/val/b4672385-70ffa818;0.5810053
100k/val/b4688d0b-3e2bda23;0.91189325
100k/val/b46a845f-8867c137;0.6628492
100k/val/b46d2f57-0fb71a0d;0.60830325
100k/val/b46d2f57-82953e7a;0.5950902
100k/val/b46ee89c-5d054327;0.7589168
100k/val/b46ee89c-76b16eec;0.91025704
100k/val/b46efeed-4e09d4a1;0.49306476
100k/val/b46efeed-a398b08d;0.47077963
100k/val/b46efeed-d21567e0;0.6319469
100k/val/b470a84a-fcde9033;0.91567683
100k/val/b4712ebe-91e430b2;0.54038256
100k/val/b4712ebe-9ecac024;0.8752086
100k/val/b4715825-7c265849;0.4296105
100k/val/b4715825-e1fbf174;0.3841462
100k/val/b47262a4-3c664e48;0.6105156
100k/val/b47262a4-aa7a5ad9;0.51349634
100k/val/b47262a4-b17e0871;0.86257285
100k/val/b472aeb8-f6353af9;0.60746735
100k/val/b4735a56-3315b8d6;0.62719446
100k/val/b473c236-79848d60;0.5324509
100k/val/b473c3c3-f52b760e;0.50277627
100k/val/b477c2e7-6590a089;0.7422004
100k/val/b478cdd5-9cf96449;0.33327124
100k/val/b479f06d-2cc86910;0.491629
100k/val/b479f06d-83153737;0.73525786
100k/val/b47cbe8c-411ffa20;0.58444935
100k/val/b47cbe8c-f90cd4ec;0.91973823
100k/val/b47f85d4-6cc172b6;0.6456061
100k/val/b47f85d4-c6562257;0.35813773
100k/val/b48012c1-619fc3eb;0.7891202
100k/val/b48012c1-fbcf8e5c;0.47259542
100k/val/b4823e33-8cabe78b;0.5915131
100k/val/b483a180-56a9db7c;0.5982275
100k/val/b484aa24-d70cf6e5;0.8196963
100k/val/b484aa6b-23bfffa8;0.4747786
100k/val/b4860efe-0056999a;0.84049606
100k/val/b4860efe-127bd880;0.31802338
100k/val/b4860efe-4647e771;0.6191412
100k/val/b4860efe-c0a45030;0.32293946
100k/val/b4860efe-c78e84fa;0.84150594
100k/val/b4863201-63b08472;0.4493239
100k/val/b4863201-6521c146;0.8362466
100k/val/b486e8ba-a96e55e5;0.5503156
100k/val/b487a2fa-001bf8be;0.54345894
100k/val/b487a2fa-0821d7a6;0.9254424
100k/val/b487a2fa-53094db8;0.66907704
100k/val/b487a2fa-b74b81bc;0.9051659
100k/val/b4888487-83bb5db4;0.52771205
100k/val/b48a6dea-df402aaa;0.52362883
100k/val/b48b4ae2-cd8800d8;0.57091457
100k/val/b48c7b5f-0beee565;0.8812604
100k/val/b48c7b5f-49fec7f1;0.70074505
100k/val/b48c7b5f-76b4418e;0.8465917
100k/val/b48c7b5f-800d31b4;0.58194995
100k/val/b48c7b5f-ae58463a;0.62815714
100k/val/b48c7b5f-cec3fed8;0.5260203
100k/val/b48c7b5f-d1d94eaf;0.9223299
100k/val/b48ca7aa-40d54a99;0.62149143
100k/val/b48dd7b4-6462b6f7;0.46605605
100k/val/b48dd7b4-950fc1b4;0.8487448
100k/val/b48dd7b4-9cc0d29a;0.61081576
100k/val/b48eb8a9-6e9beea8;0.79095405
100k/val/b48ef806-82544a56;0.8711972
100k/val/b48f3f71-eec18320;0.41178665
100k/val/b48fabad-9ef198f0;0.9386124
100k/val/b48fc70b-2ca6ed01;0.88479745
100k/val/b48fc70b-34dc3139;0.7683765
100k/val/b48fc70b-72a49533;0.46186525
100k/val/b48fc70b-9d91e215;0.92038506
100k/val/b48fc70b-b1a801f2;0.5684262
100k/val/b4901f32-1ede5a35;0.41856045
100k/val/b4901f32-5e356f74;0.46656525
100k/val/b4927f8e-fb16ed87;0.61509275
100k/val/b4946e87-165efbb5;0.5749675
100k/val/b4946e87-e2fe2819;0.5731574
100k/val/b4946e87-f31e29b1;0.40593097
100k/val/b4946e87-fe31271f;0.5995838
100k/val/b495e3ab-90180a0e;0.4600676
100k/val/b496906c-86644814;0.9527608
100k/val/b49698d7-1999d598;0.69943136
100k/val/b4982ab8-780c40a0;0.49651146
100k/val/b49944e9-57ac98be;0.60449445
100k/val/b4998daa-2074f0c8;0.629971
100k/val/b499ff48-31afe322;0.6239727
100k/val/b499ff48-6a0b212e;0.5838091
100k/val/b49a1b50-186fb520;0.9239313
100k/val/b49a1b50-aad00d19;0.8122915
100k/val/b49a272b-c52895c3;0.5183116
100k/val/b49d2384-af5fd985;0.33217123
100k/val/b49d6c0d-457e13b3;0.6347317
100k/val/b49d6c0d-bb90cc08;0.4098382
100k/val/b49f5a46-b38ad0c6;0.5916504
100k/val/b4a08ee2-5cac9543;0.6749045
100k/val/b4a23106-80491109;0.84075683
100k/val/b4a23106-f7270c1c;0.6320038
100k/val/b4a240e1-6e3cd8b8;0.5523911
100k/val/b4a2565f-3fc0ab61;0.43969697
100k/val/b4a2cbc5-fc978a94;0.58977234
100k/val/b4a4d2a8-450f54f5;0.45682
100k/val/b4a63a7e-429587ed;0.33333334
100k/val/b4a63a7e-74155969;0.33333334
100k/val/b4a8e0fd-7ca55075;0.9210047
100k/val/b4a8ec73-0c39599d;0.90833634
100k/val/b4a8ec73-1c6196a0;0.9326328
100k/val/b4a8ec73-22166ba3;0.61617434
100k/val/b4a8ec73-4a6c61c7;0.6224022
100k/val/b4a8ec73-70456cee;0.421354
100k/val/b4a8ec73-7e0ae9b4;0.53758544
100k/val/b4a8ec73-893c4da4;0.9247788
100k/val/b4a99fcc-7870a48b;0.6017083
100k/val/b4a99fcc-8552240d;0.55667496
100k/val/b4a99fcc-a81c5051;0.63580704
100k/val/b4a99fcc-cc3d571d;0.84928405
100k/val/b4a99fcc-d849eaf4;0.5924057
100k/val/b4a99fcc-e26717df;0.75161093
100k/val/b4a9b6ca-010d823b;0.9280337
100k/val/b4a9b6ca-b621ed11;0.83199596
100k/val/b4aa2f44-023fb7df;0.46728235
100k/val/b4aa2f44-0c91b13d;0.49820864
100k/val/b4aa7fc1-2c1fdd4c;0.5110821
100k/val/b4aabd48-38c15aba;0.34920293
100k/val/b4aabd48-612afbae;0.6020617
